t,qw,qx,qy,qz
13.528,0.7023591520416687,0.17749449399640477,0.34993396342183125,0.5939138820677695
13.552,0.7009208399961893,0.18140892417123022,0.3496683387271239,0.5945864592903805
13.576,0.6995145194723906,0.18526577262229832,0.34931524287135607,0.5952604285828962
13.596,0.6983660407971348,0.18843172932410795,0.3489601411976,0.5958230498961924
13.62,0.6970249105170225,0.19217832923246822,0.34845741871185976,0.596490713470244
13.64,0.6959075527676019,0.1952428520658155,0.3480542321168676,0.5970353886446944
13.656,0.6950103935332149,0.19765486741604701,0.34775902486382826,0.5974587420513413
13.672,0.694114437883069,0.20003352932114127,0.34747375906989975,0.5978743664288438
13.696,0.692762640001241,0.20353524732966907,0.3470584972453395,0.5985012358289277
13.716,0.6916409087017572,0.2063910458305654,0.34671637857812965,0.599018732662249
13.732,0.6907496471718199,0.2086306970650218,0.34644022855699996,0.5994309437043055
13.752,0.6896470519142155,0.21137450753591167,0.3460829871972546,0.5999453273243384
13.772,0.6885639674226847,0.21405836445915227,0.34570603956406837,0.6004549842388357
13.788,0.6877091253356025,0.216159890299468,0.34538913504278523,0.6008639910121393
13.804,0.6868653114562178,0.2182208835154515,0.34505977990712783,0.6012733678768758
13.82,0.6860436561921355,0.2202458590814763,0.34471286404012486,0.6016717241926367
13.84,0.6850469902143288,0.2227309379493212,0.3442478670868655,0.6021586461683524
13.856,0.6842631385003766,0.22468016631667492,0.34385375482484026,0.6025506149236626
13.88,0.6831077229352525,0.22754082037402326,0.3432245121546129,0.6031466642937421
13.904,0.6819843864311541,0.23032592906668803,0.3425406854568,0.6037492627298755
13.92,0.6812475948745387,0.23214257792398096,0.34206787358607144,0.6041532959001794
13.94,0.6803224001371319,0.23437104439880602,0.3415154143727877,0.6046477976442141
13.96,0.6793985185687373,0.23655826008778025,0.3409932288909105,0.6051293955131641
13.976,0.6786691403816475,0.23828214283146582,0.3405823749615397,0.605502666749065
13.992,0.6779403535392776,0.23997694914468037,0.34017106331765884,0.6058809280175802
14.016,0.676868011774274,0.2424629070562196,0.339524125288331,0.6064525880002095
14.032,0.6761746131469724,0.24407941470211725,0.33905762090913427,0.6068387406358894
14.048,0.6755025506026499,0.2456638954030143,0.3385509196168653,0.6072305849612494
14.072,0.6745354568210218,0.24797752503329068,0.3377023131470603,0.6078372579971839
14.088,0.6739241558699733,0.249476569688616,0.3370653476524233,0.6082555187717302
14.104,0.6733429817041728,0.25093806047624356,0.33636287189621183,0.608686742340358
14.124,0.672659030473552,0.2527131914795169,0.3353904001596515,0.6092446880993388
14.148,0.6719025835850501,0.2547620630725384,0.3340799551333058,0.6099457472235372
14.172,0.6712196276036767,0.2567156468688062,0.3326149510434404,0.6106789576947311
14.192,0.6706790094033948,0.25827868048005787,0.33135545028199037,0.6112981660863569
14.212,0.670160842728177,0.2597808302425892,0.3300693821613365,0.6119252994977363
14.228,0.669782675894536,0.26092334215568214,0.3289611963121911,0.6124498903437153
14.244,0.6694324519022605,0.2620044978188636,0.3277660156623403,0.613011587049548
14.264,0.6690298881773538,0.26328541139968265,0.32620386346307567,0.6137352976528513
14.284,0.6686471497064637,0.26449392739031485,0.32461903900533073,0.6144725172956481
14.304,0.6682898406209923,0.2656275165799768,0.32299797060213054,0.6152260033333189
14.32,0.6680236629163714,0.2664798875551758,0.32167079829082956,0.6158414963946718
14.34,0.6677183808033591,0.2674753533426235,0.3199683494250122,0.6166273605932129
14.364,0.6673912251777341,0.2685631589069092,0.3178480052138151,0.6176046992020087
14.384,0.6671511618333533,0.2693706875493366,0.3160036250269591,0.6184580788519545
14.404,0.6669499556582283,0.27008945928588,0.31408672647686053,0.619337665506024
14.424,0.6667863554619701,0.27071822840790577,0.3120969842753115,0.6202443235857126
14.44,0.6666835495671198,0.27115350713152986,0.3104525695599847,0.6209895732025904
14.464,0.6665770896276974,0.2716926929907443,0.3078974098711016,0.6221393282585075
14.484,0.666524178347838,0.27203526962876745,0.30569310907390107,0.6231324268499505
14.508,0.6664975725213211,0.27231597994654516,0.3029621639897358,0.6243709526741069
14.528,0.6665205650554193,0.2724412971659148,0.3006050847574752,0.6254299686942948
14.548,0.6665781573480922,0.2724660293986379,0.2981729690512665,0.6265210695181408
14.568,0.6666748299429287,0.2723856506374921,0.2956503103326201,0.6276477998299397
14.592,0.6668406195304506,0.2721499853586227,0.29249562970925347,0.6290503039940559
14.612,0.6670187496240811,0.27184130724345695,0.2897570009908703,0.6302611304862857
14.632,0.6672286093142568,0.27143291780114004,0.28693148456839224,0.631506490306714
14.652,0.6674412531761159,0.27094896425638104,0.2840926955611836,0.6327718760598481
14.672,0.6676530961742779,0.2703888903413981,0.28123640079620404,0.6340625072239477
14.692,0.6678824682998326,0.2697383494279835,0.2783233167626567,0.6353821467565274
14.712,0.6681388018887142,0.2689813977467541,0.2753235781169651,0.6367391300602757
14.736,0.6684810318146552,0.2679180480820373,0.271606116766747,0.6384225249324798
14.756,0.6687959182043655,0.26689773152350105,0.268401554739808,0.6398736809171938
14.772,0.6690689709772352,0.26599426839499596,0.26576448857228563,0.641063965976804
14.788,0.6693604570940972,0.2650115692487374,0.26305897357341307,0.642281500367047
14.812,0.6698369532674999,0.26338891086221305,0.25886671177755144,0.6441528528623082
14.828,0.6701789733907816,0.26220426342825154,0.2559789297863173,0.6454331745161483
14.848,0.6706294953165629,0.2606093385884739,0.25226794696582083,0.6470702601580912
14.876,0.6712945331316755,0.25815503037018156,0.24688748469239188,0.6494352648383653
14.9,0.6718816805888501,0.25585018580234187,0.24211137480798242,0.6515350249961357
14.92,0.672384836305311,0.25379142700290497,0.23801846585133152,0.6533266544142642
14.94,0.6728948075828549,0.2516106553329267,0.23382861416761047,0.6551556431794189
14.96,0.6734115456626037,0.24930952480317542,0.2295454380042501,0.6570164755572354
14.98,0.6739176220769318,0.2469206254017212,0.2252218030920995,0.6588933046201674
14.996,0.6743107445166855,0.2449561571727482,0.22174706371034836,0.6604012343242454
15.016,0.674781698190283,0.24242452421335148,0.21737315200451385,0.6623058819395633
15.036,0.6752224441451113,0.2397993043161033,0.2129531273301641,0.6642454423314474
15.056,0.6756475814459685,0.23707571030871644,0.20847519322849323,0.6662083329453486
15.08,0.676131090840823,0.23366775878306523,0.2030252792772925,0.6686007471365333
15.104,0.676570831984415,0.23009527053022713,0.197494505880788,0.6710469569001509
15.12,0.6768556653443594,0.2276186601605608,0.19376060291996322,0.6726910218559022
15.14,0.6771920548638909,0.22441988075116434,0.18904246498359356,0.6747662348940612
15.156,0.6774525627776349,0.22177917943506104,0.1852293281167597,0.6764334758296024
15.176,0.6777555117751886,0.21837575098587905,0.1804223876875397,0.6785332357484359
15.192,0.6779778396651284,0.2155733815053998,0.17655036243825933,0.6802237025576487
15.208,0.6781800780383276,0.21270038616842651,0.17265977349184497,0.6819230670628438
15.224,0.678356685892777,0.20976137110889115,0.1687570460940822,0.6836324932811195
15.244,0.6785555381193815,0.20599499763579143,0.16385593056523692,0.6857695860224856
15.264,0.6787110470441232,0.20213839607848083,0.1589555965127009,0.6879131079263112
15.284,0.6788105541128926,0.19822128025165767,0.1541000789080575,0.6900562464458729
15.304,0.6788513577665152,0.19424492746924477,0.14928769349719745,0.6922015608407479
15.32,0.6788428536924631,0.19102093274417098,0.1454675547855608,0.6939182472710064
15.34,0.6787823181317095,0.1869349269213155,0.14072855401446088,0.6960642762298624
15.356,0.678717412067317,0.18361565885573206,0.13695255742212115,0.6977622163955985
15.376,0.6786167357854016,0.17940008150725975,0.1322505774061249,0.6998606067536332
15.396,0.6784601921151072,0.17511847090184213,0.1275851264208897,0.7019596938199769
15.42,0.6781933002410965,0.16989933093583617,0.12204533808511187,0.7044807241606691
15.444,0.6778390638957901,0.16460303324549916,0.11658697711781456,0.7069990141579184
15.468,0.6773831119157737,0.15924796848821957,0.11122980021834938,0.7095210930911178
15.488,0.6769314077419997,0.15474413469016357,0.10684793679307789,0.7116190426645037
15.504,0.6765329148069482,0.15111806115675774,0.10339851489688767,0.7132848971044634
15.524,0.6759716769598574,0.1465659139277017,0.09916031508967109,0.7153656309806796
15.544,0.6753372845443985,0.1419987712833887,0.09500492074985625,0.7174469652344272
15.564,0.6746296452179709,0.13741965066439565,0.09093423846238904,0.719528808095744
15.596,0.6733419436048623,0.13009205993538722,0.08461600933024141,0.7228603443089826
15.612,0.672635070521525,0.1264391428559495,0.08155167951836764,0.724516850564349
15.628,0.6718776586316377,0.12280573688281841,0.07856044984591014,0.726173228030847
15.652,0.6706526691482578,0.11738462553729966,0.0741996009792833,0.7286565342093891
15.672,0.6695512481890902,0.11288712531610165,0.07066563415805949,0.7307284031354493
15.688,0.668618495729929,0.10930527822083279,0.06790059325916462,0.7323873431682829
15.712,0.6671589356230018,0.10381080282220603,0.0636917515320568,0.7348916081313639
15.732,0.6661203040212238,0.09768381872793033,0.05857637411167424,0.7370960488269485
15.756,0.6653407123454845,0.08629928517903644,0.04827769635651184,0.7399618849874096
15.776,0.6649002976069022,0.07375002801355307,0.0366907914198011,0.7423761679180075
15.796,0.6644003812292826,0.059447356369912094,0.02355168335779598,0.7446366108432622
15.824,0.6632931663147824,0.03847620182641652,0.004695901216741717,0.7473551975052224
15.844,0.6621232535947201,0.02389471333101334,-0.008008383879854288,0.7489712228112284
15.86,0.6609670814471029,0.01291749128266774,-0.017277882421037498,0.7501047374404538
15.884,0.658924385237384,-0.0020289478346559586,-0.029370439969804627,0.7516329232126027
15.904,0.6569896716802126,-0.012871497920560165,-0.03762949149509473,0.7528499100717668
15.924,0.654903634061634,-0.022121736160914424,-0.044173309150378044,0.7540958423936897
15.94,0.6531366514600272,-0.028421646331543274,-0.04825947331658745,0.7551660839488049
15.96,0.6508581610011549,-0.034962623785646685,-0.05200964778067234,0.7566084022644414
15.976,0.6490007806146375,-0.039118881024539406,-0.05394216027872654,0.757864110371048
15.996,0.6466607029303079,-0.04299015062119543,-0.055069973358875104,0.7595716973904761
16.016,0.6442878254892797,-0.04535763944410166,-0.054794318657418455,0.7614680401278812
16.04,0.6414000799755571,-0.04627750607657957,-0.05272570853959227,0.7639923897288754
16.06,0.638956030158042,-0.045657189490162994,-0.04978890231158961,0.7662712926348714
16.076,0.6369575297308108,-0.0444195501576294,-0.046814273124831066,0.768193022415118
16.092,0.6349229363173116,-0.04258858059000327,-0.04335544301420417,0.7701814401796285
16.12,0.6312709827563462,-0.03822101520104332,-0.03639674218011194,0.7737645184379464
16.136,0.6291200977750128,-0.035158436079482436,-0.031999385866163,0.7758530034039282
16.156,0.6263592660455302,-0.030884056559700376,-0.026195951660810703,0.7784819573665905
16.172,0.6240893497934754,-0.0271674794605668,-0.021359858258585773,0.7805883249602555
16.192,0.6211767298639798,-0.02225624757633468,-0.015163890896046871,0.7832076798292664
16.208,0.6187889042583253,-0.018181427264435862,-0.010139512177632964,0.7852814768281061
16.224,0.6163600877562286,-0.014017152624022325,-0.00508393884048839,0.7873232486135585
16.244,0.6132624008507835,-0.008756817647740694,0.0012215039504141524,0.7898297285163411
16.268,0.609445715742177,-0.002445894913000332,0.008707421566825767,0.7927762068901523
16.288,0.6061957222872392,0.0027343908547238782,0.014821840323447195,0.7951727657132925
16.304,0.6035530171962052,0.006789245444315584,0.01960618631603736,0.7970528622412143
16.324,0.6001978379681493,0.011712275437459452,0.025432765963169377,0.7993613378433242
16.344,0.5967927721407481,0.016426593179464793,0.031061166753029255,0.8016257109496049
16.36,0.5940412659403657,0.020026147880217393,0.03541133616460443,0.8034051893739345
16.376,0.59126689103075,0.023459593814234028,0.039617158949157724,0.8051606550208791
16.4,0.5870679290387302,0.028278836869821737,0.04564413713669953,0.8077550590822208
16.424,0.5828296597953975,0.032671272978610236,0.0513147908485751,0.8103141731372989
16.444,0.5792750149831825,0.03599216424573379,0.055757759517514285,0.8124260951249577
16.464,0.5757052958994268,0.03899744920263924,0.0599411426015008,0.8145241717710219
16.48,0.5728466624627705,0.041172418514382324,0.06310126661728771,0.8161923230167575
16.504,0.568570465933331,0.04405547615111299,0.06753256115199922,0.8186733813986018
16.52,0.5657161133774138,0.04573110458469702,0.07028134496528121,0.8203258397755082
16.54,0.5621427161531108,0.047582660325699445,0.07351012821044169,0.8223915370656338
16.56,0.5585622071001439,0.04917295883977359,0.07651691610437522,0.8244608350605052
16.584,0.5542516073400969,0.050751497367217555,0.07984026500810154,0.8269553494765687
16.604,0.5506536755981779,0.05179635863714386,0.08237335584473808,0.8290429642830769
16.624,0.5470564695451942,0.052616364349342526,0.08470543819059173,0.8311351735591117
16.648,0.5427482540084707,0.05330771537500796,0.08724457594727725,0.833649222964424
16.668,0.5391463643848122,0.05363853738852693,0.0891397301211865,0.835762011558096
16.684,0.5362565268742521,0.053759462829971516,0.09052049643664385,0.8374634289486856
16.704,0.5326227339843955,0.053770035570705615,0.09210287718497784,0.8396063957760505
16.72,0.5296979654591267,0.053679610425321767,0.09326436710914841,0.84133251893189
16.748,0.5245508501118815,0.053354092619566446,0.09509657747109113,0.8443675560928235
16.768,0.5208385712361996,0.053006533940871216,0.09625867692945907,0.8465529234791803
16.792,0.5163236825041264,0.052528589677502756,0.0975311478530308,0.8491987222868344
16.816,0.511739033298967,0.0521540283641735,0.09876479391429648,0.8518502108580858
16.836,0.5078621582914176,0.05194143644950552,0.09977805683263191,0.8540623605767351
16.852,0.5047353936099153,0.05179501322565469,0.10055936162153369,0.8558313409055844
16.868,0.5015904659369098,0.051653809166289436,0.101310960001499,0.8575983986252531
16.892,0.4968333593794682,0.05141389388213759,0.10236387866414641,0.8602528451271412
16.912,0.49284454308709297,0.05116563148087368,0.10316922452300131,0.8624630348305328
16.932,0.48883417839412824,0.05085353011816234,0.10390551071316914,0.864672596921583
16.956,0.48398962236708626,0.05038028834433271,0.10469524952939907,0.8673262298448687
16.976,0.4799258120840686,0.04989490045665711,0.10527324506204688,0.8695398022146132
